@RELATION Infoplasmid

@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric
@ATTRIBUTE att11 numeric
@ATTRIBUTE att12 numeric
@ATTRIBUTE att13 numeric
@ATTRIBUTE att14 numeric
@ATTRIBUTE att15 numeric
@ATTRIBUTE att16 numeric
@ATTRIBUTE att17 numeric
@ATTRIBUTE att18 numeric
@ATTRIBUTE att19 numeric
@ATTRIBUTE att20 numeric
@ATTRIBUTE att21 numeric
@ATTRIBUTE att22 numeric
@ATTRIBUTE att23 numeric
@ATTRIBUTE att24 numeric
@ATTRIBUTE att25 numeric
@ATTRIBUTE att26 numeric
@ATTRIBUTE att27 numeric
@ATTRIBUTE att28 numeric
@ATTRIBUTE att29 numeric
@ATTRIBUTE att30 numeric
@ATTRIBUTE att31 numeric
@ATTRIBUTE att32 numeric
@ATTRIBUTE att33 numeric
@ATTRIBUTE att34 numeric
@ATTRIBUTE att35 numeric
@ATTRIBUTE att36 numeric
@ATTRIBUTE att37 numeric
@ATTRIBUTE att38 numeric
@ATTRIBUTE att39 numeric
@ATTRIBUTE att40 numeric
@ATTRIBUTE att41 numeric
@ATTRIBUTE att42 numeric
@ATTRIBUTE att43 numeric
@ATTRIBUTE att44 numeric
@ATTRIBUTE att45 numeric
@ATTRIBUTE att46 numeric
@ATTRIBUTE att47 numeric
@ATTRIBUTE att48 numeric
@ATTRIBUTE att49 numeric
@ATTRIBUTE att50 numeric
@ATTRIBUTE att51 numeric
@ATTRIBUTE att52 numeric
@ATTRIBUTE att53 numeric
@ATTRIBUTE att54 numeric
@ATTRIBUTE att55 numeric
@ATTRIBUTE att56 numeric
@ATTRIBUTE att57 numeric
@ATTRIBUTE att58 numeric
@ATTRIBUTE att59 numeric
@ATTRIBUTE att60 numeric
@ATTRIBUTE att61 numeric
@ATTRIBUTE att62 numeric
@ATTRIBUTE att63 numeric
@ATTRIBUTE att64 numeric
@ATTRIBUTE att65 numeric
@ATTRIBUTE att66 numeric
@ATTRIBUTE att67 numeric
@ATTRIBUTE att68 numeric
@ATTRIBUTE att69 numeric
@ATTRIBUTE att70 numeric
@ATTRIBUTE att71 numeric
@ATTRIBUTE att72 numeric
@ATTRIBUTE att73 numeric
@ATTRIBUTE att74 numeric
@ATTRIBUTE att75 numeric
@ATTRIBUTE att76 numeric
@ATTRIBUTE att77 numeric
@ATTRIBUTE att78 numeric
@ATTRIBUTE att79 numeric
@ATTRIBUTE att80 numeric
@ATTRIBUTE att81 numeric
@ATTRIBUTE att82 numeric
@ATTRIBUTE att83 numeric
@ATTRIBUTE att84 numeric
@ATTRIBUTE att85 numeric
@ATTRIBUTE att86 numeric
@ATTRIBUTE att87 numeric
@ATTRIBUTE att88 numeric
@ATTRIBUTE att89 numeric
@ATTRIBUTE att90 numeric
@ATTRIBUTE att91 numeric
@ATTRIBUTE att92 numeric
@ATTRIBUTE att93 numeric
@ATTRIBUTE att94 numeric
@ATTRIBUTE att95 numeric
@ATTRIBUTE att96 numeric
@ATTRIBUTE att97 numeric
@ATTRIBUTE att98 numeric
@ATTRIBUTE att99 numeric
@ATTRIBUTE att100 numeric
@ATTRIBUTE att101 numeric
@ATTRIBUTE att102 numeric
@ATTRIBUTE att103 numeric
@ATTRIBUTE att104 numeric
@ATTRIBUTE att105 numeric
@ATTRIBUTE att106 numeric
@ATTRIBUTE att107 numeric
@ATTRIBUTE att108 numeric
@ATTRIBUTE att109 numeric
@ATTRIBUTE att110 numeric
@ATTRIBUTE att111 numeric
@ATTRIBUTE att112 numeric
@ATTRIBUTE att113 numeric
@ATTRIBUTE att114 numeric
@ATTRIBUTE att115 numeric
@ATTRIBUTE att116 numeric
@ATTRIBUTE att117 numeric
@ATTRIBUTE att118 numeric
@ATTRIBUTE att119 numeric
@ATTRIBUTE att120 numeric
@ATTRIBUTE att121 numeric
@ATTRIBUTE att122 numeric
@ATTRIBUTE att123 numeric
@ATTRIBUTE att124 numeric
@ATTRIBUTE att125 numeric
@ATTRIBUTE att126 numeric
@ATTRIBUTE att127 numeric
@ATTRIBUTE att128 numeric
@ATTRIBUTE att129 numeric
@ATTRIBUTE att130 numeric
@ATTRIBUTE att131 numeric
@ATTRIBUTE att132 numeric
@ATTRIBUTE class {F,P,Q,V}

@DATA
-0.209800000, -0.306900000, -0.137600000, 0.279000000, -0.588700000, -0.700300000, -0.427200000, -0.630000000, -0.377500000, -0.436000000, -0.508900000, -0.458000000, -0.038000000, 0.107100000, -0.140000000, -0.775100000, -0.549500000, -0.225800000, 0.386500000, -0.524200000, 0.077900000, 0.065300000, 48.018724612, 47.443944976, 46.512791497, 46.607635309, 49.961716672, 48.833179634, 49.165088248, 47.058738982, 47.083597278, 48.973548977, 50.960150205, 48.324585893, 45.170738749, 48.903202893, 49.308963500, 49.507548594, 48.993213793, 49.477971961, 48.455419650, 48.148676357, 50.327376582, 46.530734506, 105.325000000, 105.748000000, 105.713000000, 105.520000000, 104.800000000, 104.577000000, 104.598000000, 104.529000000, 104.742000000, 104.295000000, 103.764000000, 105.101000000, 105.609000000, 105.128000000, 104.849000000, 104.505000000, 104.770000000, 104.606000000, 104.739000000, 104.591000000, 105.068000000, 105.868000000, -15.956000000, -15.346000000, -15.376000000, -12.914000000, -14.308000000, -12.391000000, -14.772000000, -11.138000000, -11.019000000, -11.727000000, -12.451000000, -13.249000000, -13.084000000, -12.740000000, -11.737000000, -13.378000000, -15.913000000, -12.724000000, -14.292000000, -12.447000000, -13.867000000, -15.992000000, 1071.778000000, 1241.924700000, 1193.962200000, 3014.121800000, 2248.105200000, 3793.495100000, 1886.028300000, 5468.821800000, 6788.444300000, 6625.058500000, 3984.736100000, 3474.562200000, 2714.761700000, 3987.410600000, 5003.315900000, 3954.912200000, 999.044500000, 3282.732500000, 2193.555100000, 3605.898300000, 2437.715600000, 1386.899300000, 53.690000000, 50.080000000, 59.320000000, 54.220000000, 54.380000000, 41.950000000, 49.670000000, 40.630000000, 42.530000000, 40.000000000, 35.220000000, 43.820000000, 51.600000000, 47.810000000, 42.780000000, 45.580000000, 54.890000000, 47.360000000, 52.970000000, 39.910000000, 50.150000000, 58.270000000, P
-0.609000000, -0.817300000, -0.175500000, -0.298600000, -0.284500000, 0.170700000, 0.177900000, 0.022800000, -0.786000000, -0.265900000, -0.219700000, -0.397800000, -0.794800000, 0.029000000, -0.718200000, -0.310300000, 0.089000000, -0.023100000, -0.142700000, 0.134800000, 0.235000000, 0.242600000, 48.981275174, 48.185526834, 46.545929515, 46.468259920, 46.392384606, 47.264555674, 45.792289742, 45.870845110, 45.937216400, 49.141482899, 48.513862159, 48.438030389, 47.258434165, 47.659368524, 49.746086215, 48.355758972, 48.480537599, 49.782890502, 48.299370023, 47.500103185, 48.734818169, 45.274700761, 104.467000000, 104.038000000, 105.383000000, 105.064000000, 105.903000000, 105.836000000, 105.475000000, 105.284000000, 105.192000000, 104.322000000, 105.116000000, 104.512000000, 104.677000000, 105.048000000, 104.292000000, 104.924000000, 105.374000000, 104.842000000, 104.846000000, 105.630000000, 105.044000000, 105.959000000, -11.929000000, -12.250000000, -16.974000000, -16.044000000, -16.733000000, -15.676000000, -16.489000000, -14.745000000, -13.079000000, -13.726000000, -13.835000000, -15.730000000, -12.066000000, -12.666000000, -11.940000000, -12.368000000, -17.317000000, -15.845000000, -15.846000000, -16.401000000, -15.615000000, -12.436000000, 4399.675200000, 4737.340600000, 987.420300000, 864.550300000, 759.386500000, 1054.833500000, 834.708100000, 1638.415700000, 3045.251900000, 2603.395600000, 2232.594800000, 1127.911600000, 4529.601800000, 3973.322100000, 4380.247100000, 4452.177700000, 833.189300000, 986.193800000, 1147.925800000, 790.214200000, 1113.555400000, 3853.525800000, 45.620000000, 43.660000000, 60.470000000, 57.010000000, 63.060000000, 57.340000000, 49.210000000, 49.320000000, 46.420000000, 49.520000000, 50.560000000, 54.270000000, 40.500000000, 42.280000000, 41.380000000, 45.240000000, 63.090000000, 53.200000000, 54.790000000, 55.170000000, 52.440000000, 48.630000000, V
0.055800000, -0.227100000, -0.322100000, 0.065400000, -0.414300000, -0.330700000, -0.642300000, -0.326700000, -0.221400000, -0.176200000, -0.419900000, -0.067700000, 0.047600000, -0.350000000, -0.294000000, -0.420100000, -0.305700000, -0.286400000, -0.199900000, -0.463800000, -0.169100000, -0.229500000, 51.752489819, 49.818102775, 48.583214263, 49.146917021, 48.693589735, 49.849101638, 47.791943265, 49.557189413, 45.509715649, 45.671095174, 48.778705060, 51.094364167, 49.276600537, 46.417515689, 47.918013022, 49.769308922, 46.699596838, 47.969895042, 47.034019687, 47.615068984, 48.806535737, 50.129229426, 104.561000000, 104.416000000, 105.085000000, 104.993000000, 104.831000000, 104.640000000, 105.035000000, 105.042000000, 105.970000000, 105.566000000, 104.806000000, 104.529000000, 104.914000000, 105.008000000, 104.711000000, 104.567000000, 105.426000000, 104.951000000, 104.922000000, 105.004000000, 105.072000000, 105.011000000, -16.994000000, -13.497000000, -15.871000000, -15.897000000, -14.700000000, -14.098000000, -13.617000000, -16.840000000, -18.426000000, -17.851000000, -14.121000000, -16.647000000, -13.414000000, -15.651000000, -16.095000000, -15.930000000, -16.216000000, -13.359000000, -16.058000000, -14.532000000, -12.475000000, -15.102000000, 661.761700000, 2295.372400000, 1560.521900000, 995.322800000, 1764.284300000, 1947.009000000, 2774.250300000, 780.929400000, 406.988100000, 454.021300000, 1940.483400000, 863.497100000, 2629.563900000, 1519.364500000, 890.259900000, 1068.878500000, 926.835900000, 2668.806200000, 1105.981400000, 1681.576100000, 3891.767300000, 1814.818100000, 61.510000000, 46.270000000, 54.860000000, 52.910000000, 51.620000000, 55.410000000, 51.670000000, 60.100000000, 62.700000000, 61.380000000, 50.580000000, 62.100000000, 52.140000000, 54.550000000, 49.120000000, 55.540000000, 58.880000000, 49.860000000, 55.560000000, 53.360000000, 45.110000000, 54.140000000, Q
0.211100000, -0.058700000, -1.457900000, -1.091000000, -1.335600000, -0.625200000, -0.765300000, -0.948100000, 0.062000000, 0.275700000, 0.205500000, 0.123100000, 0.051400000, 0.098400000, -0.526500000, -0.678600000, -0.487400000, -0.496500000, -0.113400000, -0.454100000, -0.695600000, 0.316000000, 47.759145185, 47.113381422, 50.458723817, 51.499049770, 50.907668808, 49.997415021, 48.513060174, 48.187331569, 48.686889694, 48.910897957, 49.797282629, 47.754388557, 47.308058661, 48.751094183, 49.073200318, 48.543748796, 49.488956877, 48.530345299, 47.739828269, 47.714682209, 49.137259625, 47.099573899, 105.372000000, 105.184000000, 103.684000000, 103.439000000, 103.417000000, 104.179000000, 104.584000000, 104.883000000, 105.263000000, 104.857000000, 104.884000000, 104.953000000, 105.022000000, 105.485000000, 104.773000000, 105.215000000, 104.258000000, 104.271000000, 105.157000000, 105.151000000, 104.191000000, 105.208000000, -15.482000000, -15.430000000, -11.548000000, -11.702000000, -11.107000000, -12.174000000, -11.606000000, -13.357000000, -16.734000000, -16.615000000, -15.337000000, -10.823000000, -9.842000000, -11.494000000, -11.230000000, -14.833000000, -15.017000000, -13.942000000, -13.744000000, -13.662000000, -13.559000000, -10.984000000, 1368.391300000, 1185.995300000, 5194.807200000, 5478.616200000, 6583.541600000, 4847.474400000, 5275.072000000, 3522.800300000, 824.661200000, 748.128200000, 1228.351600000, 6727.635000000, 11886.221600000, 5636.642400000, 7018.188200000, 1955.439300000, 1325.809100000, 2239.004800000, 2414.634200000, 2517.819800000, 2908.392900000, 6248.768000000, 52.650000000, 47.410000000, 36.460000000, 36.950000000, 36.500000000, 34.080000000, 37.350000000, 49.360000000, 60.000000000, 55.140000000, 52.280000000, 43.800000000, 36.850000000, 44.260000000, 38.600000000, 51.750000000, 49.580000000, 46.110000000, 52.320000000, 47.920000000, 42.520000000, 45.440000000, V
-0.352100000, 0.079000000, -0.298600000, -1.015800000, -0.352000000, -0.379500000, -0.478600000, 0.048500000, -0.280400000, -0.754400000, -0.234000000, -0.288400000, -0.547800000, 0.264600000, 0.100300000, -0.575800000, -0.490200000, -0.008900000, 0.226300000, -0.569600000, -0.384600000, -0.046900000, 46.886678955, 49.137407561, 50.700079848, 49.733665966, 48.325054379, 48.116105710, 50.874403084, 49.128062727, 48.186546863, 49.744715042, 51.568785156, 49.448682110, 48.275807014, 45.914806333, 48.680613300, 47.794423523, 49.258329739, 48.889996886, 48.762705300, 48.001521187, 48.141150834, 49.824037608, 104.948000000, 104.651000000, 104.315000000, 103.919000000, 104.280000000, 105.194000000, 104.736000000, 105.641000000, 104.996000000, 103.969000000, 104.366000000, 104.538000000, 104.633000000, 105.472000000, 104.763000000, 104.787000000, 104.690000000, 104.703000000, 105.287000000, 104.269000000, 104.788000000, 104.357000000, -11.027000000, -12.710000000, -12.023000000, -11.175000000, -11.079000000, -13.316000000, -14.013000000, -14.705000000, -16.300000000, -12.252000000, -13.922000000, -13.735000000, -16.622000000, -14.011000000, -14.746000000, -13.036000000, -12.993000000, -13.189000000, -11.837000000, -12.593000000, -13.346000000, -13.328000000, 7827.774900000, 3640.082800000, 4611.779200000, 6160.097300000, 7057.879700000, 3166.426100000, 2253.251800000, 1789.751100000, 821.031900000, 3930.003200000, 2609.259500000, 2370.817900000, 795.893400000, 2017.777700000, 1671.495100000, 3223.059400000, 3218.203700000, 3027.439500000, 4768.447200000, 3838.907800000, 2903.240900000, 2820.974900000, 43.780000000, 44.720000000, 38.820000000, 36.230000000, 42.760000000, 47.590000000, 47.810000000, 52.120000000, 58.620000000, 42.370000000, 54.240000000, 52.500000000, 58.740000000, 49.270000000, 54.190000000, 45.700000000, 47.900000000, 45.690000000, 46.760000000, 45.230000000, 44.260000000, 44.520000000, P
0.217400000, -0.228400000, -1.448800000, -0.998200000, -1.421100000, -0.530200000, -0.819900000, -0.875200000, 0.120400000, 0.258500000, 0.147300000, 0.194400000, 0.035000000, 0.349100000, -0.186700000, -0.542600000, -0.173200000, -0.849800000, -0.545100000, -0.601300000, -0.687100000, -0.298800000, 47.474441991, 47.457586854, 50.599696864, 51.564229624, 50.737859784, 50.023672776, 48.276317963, 48.282178275, 48.692476563, 48.946163268, 49.886351470, 47.355284548, 47.577362219, 47.749864395, 48.017471596, 48.623536859, 48.857881147, 49.398535970, 51.442883790, 50.501271417, 48.509958169, 49.652074255, 105.455000000, 105.028000000, 103.644000000, 103.461000000, 103.395000000, 104.279000000, 104.579000000, 104.959000000, 105.229000000, 104.817000000, 104.944000000, 104.922000000, 105.105000000, 105.396000000, 105.166000000, 104.606000000, 104.758000000, 104.121000000, 103.678000000, 104.122000000, 104.297000000, 104.877000000, -15.730000000, -14.955000000, -11.494000000, -11.762000000, -11.070000000, -12.220000000, -11.509000000, -13.855000000, -16.786000000, -16.584000000, -14.952000000, -10.525000000, -10.069000000, -12.342000000, -11.640000000, -15.733000000, -13.643000000, -11.772000000, -14.148000000, -13.624000000, -11.290000000, -13.613000000, 1213.274700000, 1416.178700000, 5497.435800000, 5390.003200000, 6703.660000000, 4588.549900000, 5395.788300000, 3131.831300000, 780.236300000, 746.964600000, 1400.269100000, 7672.370500000, 11336.729300000, 4059.789300000, 5756.967600000, 1395.996600000, 2456.295800000, 4791.093500000, 2433.552600000, 2638.622800000, 6546.669700000, 2667.052100000, 53.460000000, 45.720000000, 36.300000000, 37.680000000, 35.380000000, 34.300000000, 37.970000000, 51.290000000, 59.690000000, 54.590000000, 52.200000000, 42.790000000, 37.300000000, 44.340000000, 44.610000000, 55.330000000, 54.190000000, 42.110000000, 46.240000000, 47.590000000, 39.640000000, 46.260000000, V
0.108000000, 0.460500000, -0.107100000, 0.325700000, 0.391100000, -0.022900000, -0.121400000, -0.385900000, 0.020500000, 0.134500000, -0.243700000, -0.214900000, 0.023900000, 0.148300000, -0.251100000, -0.342900000, -0.592000000, -0.121400000, -0.496800000, -0.362400000, 0.024500000, -0.007400000, 49.142273104, 49.270086182, 46.734618678, 47.229111252, 48.605045320, 48.471398393, 46.740238866, 47.664233245, 49.078058376, 48.292658538, 48.089876302, 48.627424555, 49.699160927, 46.245512156, 48.566000533, 48.135081370, 49.903166388, 47.751277357, 47.942504876, 47.890527641, 48.258681668, 46.951112547, 104.767000000, 104.793000000, 105.541000000, 105.082000000, 104.741000000, 105.340000000, 105.328000000, 104.771000000, 105.145000000, 104.873000000, 105.020000000, 104.859000000, 105.010000000, 105.553000000, 104.998000000, 105.126000000, 104.637000000, 105.635000000, 104.815000000, 104.823000000, 104.677000000, 104.903000000, -16.575000000, -14.959000000, -17.663000000, -17.410000000, -15.431000000, -15.297000000, -18.507000000, -16.515000000, -13.453000000, -11.373000000, -16.951000000, -14.055000000, -13.119000000, -16.506000000, -15.514000000, -12.208000000, -12.915000000, -14.238000000, -12.483000000, -13.970000000, -15.119000000, -15.987000000, 782.329100000, 1515.823100000, 534.083600000, 577.156500000, 1199.978400000, 1383.682100000, 446.085600000, 787.553100000, 2671.770600000, 5636.358900000, 1140.153900000, 2107.800300000, 3182.323300000, 945.887400000, 1205.723300000, 4036.659800000, 3226.117900000, 2191.760600000, 3989.284600000, 2384.152000000, 1476.175200000, 945.776300000, 54.860000000, 53.620000000, 62.320000000, 57.300000000, 50.720000000, 55.130000000, 62.850000000, 61.050000000, 45.330000000, 40.430000000, 57.210000000, 46.040000000, 47.860000000, 56.560000000, 56.940000000, 46.610000000, 40.310000000, 50.510000000, 48.810000000, 51.800000000, 54.800000000, 55.240000000, P
-0.537200000, -0.338300000, -0.238300000, -0.274900000, -0.938700000, -0.128600000, -0.298400000, -0.613700000, -1.221700000, -0.944500000, -0.965500000, -1.166300000, -0.674700000, -0.572300000, -1.481100000, -0.425000000, -0.472700000, -0.251500000, -0.139700000, -0.315300000, -0.301100000, -0.836600000, 50.224727922, 50.077963208, 50.517631531, 48.565043262, 49.151069937, 47.017641686, 46.884487454, 47.523238583, 46.875155988, 49.758831735, 49.433987499, 49.333758243, 50.000157427, 50.718944202, 48.634017818, 47.177515538, 48.714632651, 49.180988596, 48.163465498, 49.321266857, 47.361440672, 48.007164364, 104.046000000, 104.671000000, 104.758000000, 105.239000000, 104.121000000, 104.923000000, 104.981000000, 104.496000000, 104.279000000, 104.164000000, 103.896000000, 104.008000000, 104.418000000, 104.304000000, 103.878000000, 105.567000000, 104.927000000, 104.656000000, 104.723000000, 104.694000000, 105.131000000, 104.899000000, -13.425000000, -13.557000000, -12.063000000, -11.753000000, -10.804000000, -9.260000000, -9.876000000, -13.054000000, -10.368000000, -11.834000000, -12.871000000, -12.752000000, -13.858000000, -14.163000000, -10.323000000, -14.337000000, -12.696000000, -11.640000000, -12.845000000, -14.754000000, -12.641000000, -12.258000000, 2738.527000000, 2619.391000000, 4441.903800000, 4940.471100000, 7408.469700000, 13881.810000000, 11807.208500000, 4526.986200000, 8438.955000000, 7330.842500000, 3303.381700000, 3334.957100000, 2790.415000000, 1984.386900000, 8260.111300000, 2401.880500000, 3275.613200000, 5376.773600000, 3573.961900000, 1746.411000000, 3454.091800000, 4307.827400000, 44.860000000, 43.580000000, 40.670000000, 41.940000000, 36.690000000, 35.250000000, 39.800000000, 44.450000000, 37.940000000, 39.120000000, 39.840000000, 40.470000000, 49.440000000, 50.750000000, 33.190000000, 53.790000000, 48.090000000, 44.050000000, 49.030000000, 53.910000000, 44.120000000, 43.270000000, F
-1.077600000, -1.005100000, -1.409800000, -0.523900000, 0.016300000, -0.070900000, 0.290700000, -0.435400000, 0.012200000, 0.176300000, -0.291500000, -1.415600000, -0.857100000, -0.036200000, -0.069600000, 0.119900000, 0.359600000, -0.240700000, 0.051500000, 0.053500000, -0.008200000, -0.316200000, 49.157225416, 50.165191938, 49.870361681, 49.134926373, 47.977984171, 48.163335702, 47.765460938, 47.799845164, 47.210397497, 47.829355682, 50.316661609, 49.139290255, 49.026366776, 49.340317703, 46.543185505, 47.205648146, 46.337494385, 47.732028240, 46.809971814, 45.451434013, 46.933439827, 48.068054065, 104.259000000, 103.629000000, 103.629000000, 104.983000000, 104.818000000, 105.054000000, 105.051000000, 105.216000000, 105.517000000, 105.746000000, 104.557000000, 103.799000000, 104.678000000, 105.492000000, 105.001000000, 105.243000000, 105.061000000, 104.705000000, 105.030000000, 105.441000000, 105.116000000, 104.860000000, -10.762000000, -11.332000000, -10.937000000, -13.495000000, -11.795000000, -10.447000000, -12.185000000, -13.607000000, -13.451000000, -13.976000000, -14.942000000, -10.593000000, -11.300000000, -11.480000000, -10.360000000, -11.292000000, -9.920000000, -10.023000000, -9.567000000, -13.218000000, -16.685000000, -12.024000000, 7977.426200000, 6182.685800000, 7780.021400000, 3132.773300000, 4781.454900000, 8994.311700000, 5228.464400000, 2534.676700000, 2722.570600000, 2317.194000000, 1340.608800000, 7356.379300000, 7532.575300000, 5512.606400000, 8666.060700000, 7982.674600000, 9550.587600000, 12221.026200000, 11243.213100000, 6182.853100000, 690.186600000, 4424.042900000, 36.150000000, 38.390000000, 35.570000000, 47.710000000, 38.430000000, 39.450000000, 41.700000000, 42.800000000, 45.600000000, 48.180000000, 53.000000000, 37.540000000, 42.440000000, 42.540000000, 44.560000000, 44.200000000, 37.580000000, 36.920000000, 38.230000000, 44.130000000, 60.250000000, 47.890000000, V
-1.035800000, -1.008300000, -1.164400000, -0.190800000, -1.172600000, -0.564200000, -0.456100000, -0.032900000, -0.058600000, 0.050200000, 0.068900000, 0.072400000, -0.075100000, -0.175100000, -0.561000000, -0.479700000, -0.294800000, 0.342500000, -0.599100000, 0.086300000, -0.663900000, -0.336000000, 49.045321123, 48.436199151, 49.477637353, 50.602977501, 50.115000726, 50.228002517, 47.212823124, 48.246878656, 47.101748088, 49.352431454, 50.557718360, 48.012626409, 47.679620533, 47.104763567, 49.027182883, 49.467269923, 48.636035354, 47.220095153, 49.167138594, 47.991520663, 49.958241171, 47.885293130, 104.290000000, 104.296000000, 103.845000000, 104.288000000, 103.814000000, 103.867000000, 105.452000000, 105.578000000, 105.150000000, 104.777000000, 104.304000000, 104.977000000, 105.185000000, 105.699000000, 104.800000000, 104.922000000, 104.720000000, 105.432000000, 104.483000000, 105.038000000, 104.055000000, 104.221000000, -13.032000000, -13.062000000, -11.873000000, -14.470000000, -12.903000000, -11.934000000, -15.458000000, -16.076000000, -16.918000000, -14.732000000, -13.825000000, -10.535000000, -10.646000000, -11.961000000, -11.679000000, -13.199000000, -13.699000000, -12.916000000, -13.280000000, -13.900000000, -11.963000000, -11.750000000, 3017.612000000, 3297.441700000, 4906.659900000, 2103.172400000, 3153.418400000, 4680.298900000, 1765.209800000, 991.827500000, 649.426400000, 1581.549100000, 2466.202200000, 7472.155900000, 9421.923100000, 4520.800800000, 6039.717100000, 2926.521000000, 2469.029800000, 3177.258800000, 3369.334700000, 2240.104600000, 4337.083100000, 5616.298300000, 47.650000000, 42.260000000, 43.570000000, 49.310000000, 43.580000000, 41.270000000, 53.490000000, 54.700000000, 57.850000000, 46.830000000, 40.810000000, 42.140000000, 39.260000000, 43.070000000, 39.500000000, 43.610000000, 49.110000000, 51.340000000, 45.780000000, 47.220000000, 44.380000000, 37.140000000, V
0.319800000, -0.314600000, -0.285100000, -0.565400000, -0.550400000, -0.411900000, -0.178700000, 0.041300000, -0.087000000, -0.311700000, -0.053400000, -0.047200000, 0.117900000, -0.328300000, -0.468300000, -0.082600000, -0.215400000, -0.501800000, -0.337000000, 0.002800000, 0.276900000, -0.383600000, 47.963026097, 48.211169699, 46.476148496, 48.625659245, 50.185133504, 53.653060759, 49.520394976, 47.474755178, 45.719655911, 45.622207117, 47.963167127, 51.246542605, 49.840944701, 46.316290749, 48.135512645, 51.995898287, 46.843389896, 48.501524966, 49.258540506, 50.102660820, 48.231320852, 48.982721212, 104.929000000, 105.118000000, 105.675000000, 104.641000000, 104.559000000, 104.238000000, 104.984000000, 105.669000000, 106.113000000, 105.854000000, 105.165000000, 104.416000000, 104.832000000, 105.033000000, 104.898000000, 104.198000000, 105.256000000, 104.973000000, 104.662000000, 104.777000000, 104.940000000, 104.656000000, -15.331000000, -15.352000000, -17.579000000, -14.441000000, -14.793000000, -15.381000000, -16.746000000, -16.280000000, -16.503000000, -15.841000000, -16.321000000, -17.604000000, -13.874000000, -15.354000000, -15.304000000, -16.806000000, -16.298000000, -13.600000000, -15.665000000, -16.280000000, -14.190000000, -13.930000000, 1261.410700000, 1406.312200000, 565.065700000, 1650.872100000, 1625.547900000, 1452.752700000, 749.916100000, 852.209300000, 808.139800000, 1009.578800000, 873.191600000, 537.662800000, 2309.544100000, 1789.964200000, 1225.796700000, 810.964700000, 877.917100000, 2426.429500000, 1272.858000000, 885.519800000, 1915.815000000, 2255.506300000, 51.630000000, 52.770000000, 65.070000000, 47.360000000, 50.590000000, 58.110000000, 58.860000000, 55.990000000, 54.990000000, 53.910000000, 57.250000000, 63.160000000, 53.960000000, 54.740000000, 51.750000000, 59.060000000, 57.780000000, 47.940000000, 52.750000000, 60.300000000, 51.130000000, 47.940000000, Q
-0.477300000, -0.168300000, -0.421000000, -0.423500000, -0.620800000, -0.386500000, -0.139300000, -0.515400000, -1.492200000, -0.824700000, 0.316900000, -0.378600000, -0.078300000, 0.456700000, -0.047600000, -0.994800000, -1.094900000, -0.232600000, -0.097100000, -0.260900000, -0.414700000, -0.575800000, 48.545958431, 47.662780471, 48.419385802, 48.353320444, 47.706060586, 46.684895198, 47.827205070, 47.698523446, 48.202199418, 48.807618886, 48.728601437, 48.443688641, 49.150425495, 47.344073547, 47.165596155, 47.725645019, 48.792044390, 48.680804719, 50.007750792, 49.240957429, 50.553974642, 49.601762536, 104.331000000, 104.665000000, 104.663000000, 105.008000000, 104.770000000, 105.112000000, 104.870000000, 104.422000000, 103.616000000, 104.242000000, 105.144000000, 104.452000000, 104.687000000, 105.658000000, 105.187000000, 104.204000000, 104.132000000, 104.901000000, 105.055000000, 105.000000000, 104.438000000, 104.126000000, -11.910000000, -10.518000000, -11.215000000, -11.576000000, -10.421000000, -10.572000000, -12.303000000, -11.393000000, -9.268000000, -10.865000000, -13.485000000, -13.457000000, -16.446000000, -12.498000000, -12.689000000, -10.847000000, -11.551000000, -14.197000000, -13.175000000, -12.344000000, -11.929000000, -12.946000000, 5748.081300000, 7752.668500000, 6819.608600000, 5893.693400000, 8410.727100000, 9210.221200000, 4506.027600000, 5458.579500000, 15212.298800000, 9785.397700000, 2801.296900000, 2843.010800000, 941.865900000, 3587.610800000, 3687.719400000, 7367.613500000, 5729.978200000, 2263.738200000, 2895.765800000, 4112.277900000, 4617.384500000, 3274.294900000, 38.440000000, 40.780000000, 41.780000000, 40.130000000, 37.840000000, 41.130000000, 48.630000000, 40.290000000, 32.200000000, 40.080000000, 51.410000000, 50.860000000, 58.610000000, 46.260000000, 42.700000000, 36.780000000, 39.080000000, 47.150000000, 47.850000000, 38.720000000, 38.500000000, 44.190000000, F
